data; valor
31/10/2019 00:00:13;1.274,99
31/10/2019 00:00:14;1.218,59
31/10/2019 00:00:15;1.045,82
31/10/2019 00:00:16;948,6955
31/10/2019 00:00:17;820,1157
31/10/2019 00:00:18;685,4161
31/10/2019 00:00:19;546,9235
31/10/2019 00:00:20;423,6648
31/10/2019 00:00:21;324,8187
31/10/2019 00:00:22;254,0787
31/10/2019 00:00:23;212,5493
31/10/2019 00:00:24;187,1383
31/10/2019 00:00:25;168,5427
31/10/2019 00:00:26;147,8882
31/10/2019 00:00:27;121,0494
31/10/2019 00:00:28;92,57706
31/10/2019 00:00:29;66,57481
31/10/2019 00:00:30;47,7961
31/10/2019 00:00:32;33,65178
31/10/2019 00:00:34;32,55806
31/10/2019 00:00:35;0
31/10/2019 00:02:00;0
31/10/2019 00:02:27;0
31/10/2019 00:02:28;162,8946
31/10/2019 00:02:29;326,5298
31/10/2019 00:02:30;466,3371
31/10/2019 00:02:32;663,281
31/10/2019 00:02:33;795,3079
31/10/2019 00:02:34;850,8685
31/10/2019 00:02:35;929,204
31/10/2019 00:02:36;1.000,00
31/10/2019 00:02:37;1.052,58
31/10/2019 00:02:38;1.094,99
31/10/2019 00:02:39;1.127,47
31/10/2019 00:02:40;1.154,91
31/10/2019 00:02:41;1.176,94
31/10/2019 00:02:42;1.196,86
31/10/2019 00:02:43;1.214,37
31/10/2019 00:02:44;1.228,08
31/10/2019 00:02:45;1.240,51
31/10/2019 00:02:46;1.249,18
31/10/2019 00:02:47;1.257,31
31/10/2019 00:02:49;1.265,40
31/10/2019 00:02:50;1.270,12
31/10/2019 00:02:52;1.278,07
31/10/2019 00:02:54;1.283,58
31/10/2019 00:02:55;1.285,31
31/10/2019 00:02:58;1.287,80
31/10/2019 00:02:59;1.286,98
31/10/2019 00:03:03;1.289,03
31/10/2019 00:03:09;1.290,17
31/10/2019 00:03:13;1.288,58
31/10/2019 00:03:18;1.289,97
31/10/2019 00:03:22;1.289,12
31/10/2019 00:03:24;1.287,67
31/10/2019 00:03:28;1.288,30
31/10/2019 00:03:30;1.291,52
31/10/2019 00:03:33;1.290,85
31/10/2019 00:03:35;1.292,09
31/10/2019 00:03:38;1.280,58
31/10/2019 00:03:39;1.194,71
31/10/2019 00:03:40;1.058,50
31/10/2019 00:03:42;785,8904
31/10/2019 00:03:43;652,2786
31/10/2019 00:03:44;514,5385
31/10/2019 00:03:45;396,9136
31/10/2019 00:03:46;304,8206
31/10/2019 00:03:47;241,5649
31/10/2019 00:03:48;205,3666
31/10/2019 00:03:49;181,3836
31/10/2019 00:03:51;142,0558
31/10/2019 00:03:52;113,8495
31/10/2019 00:03:53;85,98333
31/10/2019 00:03:54;61,37934
31/10/2019 00:03:55;44,64173
31/10/2019 00:03:56;36,09873
31/10/2019 00:03:57;33,25837
31/10/2019 00:03:59;31,28008
31/10/2019 00:04:00;0
31/10/2019 00:06:00;0
31/10/2019 00:06:27;0
31/10/2019 00:06:28;112,6189
31/10/2019 00:06:29;280,802
31/10/2019 00:06:30;427,651
31/10/2019 00:06:31;553,3431
31/10/2019 00:06:32;663,5008
31/10/2019 00:06:33;765,3674
31/10/2019 00:06:34;852,9344
31/10/2019 00:06:35;930,1366
31/10/2019 00:06:36;994,4214
31/10/2019 00:06:37;1.047,50
31/10/2019 00:06:38;1.089,56
31/10/2019 00:06:39;1.123,01
31/10/2019 00:06:40;1.152,21
31/10/2019 00:06:41;1.175,59
31/10/2019 00:06:42;1.194,94
31/10/2019 00:06:43;1.211,84
31/10/2019 00:06:44;1.227,58
31/10/2019 00:06:45;1.239,67
31/10/2019 00:06:46;1.249,65
31/10/2019 00:06:47;1.256,65
31/10/2019 00:06:49;1.267,11
31/10/2019 00:06:50;1.270,95
31/10/2019 00:06:53;1.279,18
31/10/2019 00:06:55;1.281,98
31/10/2019 00:06:56;1.284,19
31/10/2019 00:07:00;1.286,90
31/10/2019 00:07:04;1.287,59
31/10/2019 00:07:06;1.286,93
31/10/2019 00:07:07;1.288,26
31/10/2019 00:07:14;1.290,23
31/10/2019 00:07:16;1.287,35
31/10/2019 00:07:34;1.291,01
31/10/2019 00:07:37;1.289,48
31/10/2019 00:07:40;1.291,09
31/10/2019 00:07:50;1.288,73
31/10/2019 00:07:51;1.289,88
31/10/2019 00:07:54;1.289,14
31/10/2019 00:07:55;1.289,97
31/10/2019 00:07:59;1.289,15
31/10/2019 00:08:02;1.289,97
31/10/2019 00:08:04;1.289,22
31/10/2019 00:08:05;1.287,78
31/10/2019 00:08:06;1.247,68
31/10/2019 00:08:07;1.133,14
31/10/2019 00:08:08;993,3289
31/10/2019 00:08:09;862,8763
31/10/2019 00:08:10;725,7807
31/10/2019 00:08:11;588,8013
31/10/2019 00:08:12;458,4037
31/10/2019 00:08:13;352,5984
31/10/2019 00:08:14;272,531
31/10/2019 00:08:15;222,8674
31/10/2019 00:08:16;194,3879
31/10/2019 00:08:17;174,1997
31/10/2019 00:08:18;155,4643
31/10/2019 00:08:20;101,3416
31/10/2019 00:08:21;74,56206
31/10/2019 00:08:22;52,43701
31/10/2019 00:08:23;40,1122
31/10/2019 00:08:24;34,51029
31/10/2019 00:08:25;33,26489
31/10/2019 00:08:27;0
31/10/2019 00:10:00;0
31/10/2019 00:10:27;0
31/10/2019 00:10:28;114,5558
31/10/2019 00:10:29;288,3686
31/10/2019 00:10:30;431,9026
31/10/2019 00:10:31;552,7387
31/10/2019 00:10:32;661,923
31/10/2019 00:10:33;766,3729
31/10/2019 00:10:34;854,1988
31/10/2019 00:10:35;930,1194
31/10/2019 00:10:36;995,5051
31/10/2019 00:10:37;1.048,33
31/10/2019 00:10:38;1.090,85
31/10/2019 00:10:39;1.125,70
31/10/2019 00:10:40;1.152,95
31/10/2019 00:10:41;1.175,69
31/10/2019 00:10:42;1.194,34
31/10/2019 00:10:43;1.211,82
31/10/2019 00:10:44;1.226,27
31/10/2019 00:10:45;1.236,82
31/10/2019 00:10:46;1.246,72
31/10/2019 00:10:47;1.252,86
31/10/2019 00:10:48;1.258,12
31/10/2019 00:10:50;1.267,60
31/10/2019 00:10:51;1.270,43
31/10/2019 00:10:55;1.279,92
31/10/2019 00:10:57;1.282,63
31/10/2019 00:11:00;1.284,56
31/10/2019 00:11:15;1.288,74
31/10/2019 00:11:23;1.287,80
31/10/2019 00:11:25;1.288,79
31/10/2019 00:11:32;1.288,79
31/10/2019 00:11:33;1.269,39
31/10/2019 00:11:34;1.171,96
31/10/2019 00:11:35;1.034,88
31/10/2019 00:11:36;899,9918
31/10/2019 00:11:37;772,62
31/10/2019 00:11:38;629,8111
31/10/2019 00:11:39;494,0824
31/10/2019 00:11:40;380,9024
31/10/2019 00:11:41;292,7773
31/10/2019 00:11:42;234,5072
31/10/2019 00:11:43;200,2209
31/10/2019 00:11:44;179,0681
31/10/2019 00:11:45;161,4513
31/10/2019 00:11:46;138,7912
31/10/2019 00:11:47;110,3971
31/10/2019 00:11:48;82,97293
31/10/2019 00:11:50;47,55259
31/10/2019 00:11:51;38,13568
31/10/2019 00:11:52;33,54454
31/10/2019 00:11:54;31,89863
31/10/2019 00:11:55;0
31/10/2019 00:13:00;0
31/10/2019 00:14:27;0
31/10/2019 00:14:28;124,7915
31/10/2019 00:14:29;291,7517
31/10/2019 00:14:30;436,9707
31/10/2019 00:14:31;560,4594
31/10/2019 00:14:32;668,2614
31/10/2019 00:14:33;765,2187
31/10/2019 00:14:34;852,5173
31/10/2019 00:14:35;933,762
31/10/2019 00:14:36;997,9911
31/10/2019 00:14:37;1.049,71
31/10/2019 00:14:38;1.091,23
31/10/2019 00:14:39;1.122,35
31/10/2019 00:14:40;1.148,70
31/10/2019 00:14:41;1.171,37
31/10/2019 00:14:42;1.193,25
31/10/2019 00:14:43;1.210,61
31/10/2019 00:14:44;1.224,47
31/10/2019 00:14:45;1.236,63
31/10/2019 00:14:46;1.245,73
31/10/2019 00:14:47;1.253,14
31/10/2019 00:14:49;1.263,55
31/10/2019 00:14:50;1.267,53
31/10/2019 00:14:54;1.279,07
31/10/2019 00:15:00;1.283,67
31/10/2019 00:15:01;1.285,51
31/10/2019 00:15:05;1.286,95
31/10/2019 00:15:19;1.284,57
31/10/2019 00:15:21;1.286,21
31/10/2019 00:15:32;1.288,80
31/10/2019 00:15:36;1.285,64
31/10/2019 00:15:39;1.286,40
31/10/2019 00:15:40;1.287,77
31/10/2019 00:15:49;1.283,98
31/10/2019 00:15:53;1.285,47
31/10/2019 00:15:55;1.283,78
31/10/2019 00:15:59;1.283,17
31/10/2019 00:16:05;1.284,21
31/10/2019 00:16:06;1.234,68
31/10/2019 00:16:07;1.118,44
31/10/2019 00:16:08;978,1063
31/10/2019 00:16:09;848,3622
31/10/2019 00:16:10;719,9234
31/10/2019 00:16:11;578,7842
31/10/2019 00:16:12;450,2607
31/10/2019 00:16:13;345,7967
31/10/2019 00:16:14;267,8705
31/10/2019 00:16:15;219,5388
31/10/2019 00:16:16;191,057
31/10/2019 00:16:17;171,0305
31/10/2019 00:16:18;151,6742
31/10/2019 00:16:19;126,2905
31/10/2019 00:16:20;97,88155
31/10/2019 00:16:21;71,86567
31/10/2019 00:16:22;51,32373
31/10/2019 00:16:23;39,20689
31/10/2019 00:16:24;33,49063
31/10/2019 00:16:25;32,39276
31/10/2019 00:16:27;0
31/10/2019 00:18:00;0
31/10/2019 00:18:27;0
31/10/2019 00:18:28;123,539
31/10/2019 00:18:30;443,8548
31/10/2019 00:18:32;674,0091
31/10/2019 00:18:34;859,2574
31/10/2019 00:18:36;999,2596
31/10/2019 00:18:38;1.093,73
31/10/2019 00:18:40;1.153,57
31/10/2019 00:18:42;1.195,01
31/10/2019 00:18:44;1.226,93
31/10/2019 00:18:46;1.245,12
31/10/2019 00:18:48;1.258,80
31/10/2019 00:18:50;1.267,51
31/10/2019 00:18:52;1.275,42
31/10/2019 00:18:54;1.280,58
31/10/2019 00:18:58;1.284,63
31/10/2019 00:19:03;1.283,29
31/10/2019 00:19:15;1.287,81
31/10/2019 00:19:16;1.287,07
31/10/2019 00:19:19;1.288,85
31/10/2019 00:19:22;1.287,02
31/10/2019 00:19:23;1.284,10
31/10/2019 00:19:25;1.285,96
31/10/2019 00:19:32;1.284,39
31/10/2019 00:19:33;1.263,43
31/10/2019 00:19:34;1.199,05
31/10/2019 00:19:35;1.066,79
31/10/2019 00:19:36;930,5092
31/10/2019 00:19:37;803,0101
31/10/2019 00:19:38;663,5838
31/10/2019 00:19:39;525,6931
31/10/2019 00:19:40;406,5379
31/10/2019 00:19:41;317,0785
31/10/2019 00:19:42;245,5292
31/10/2019 00:19:43;206,4485
31/10/2019 00:19:44;182,6633
31/10/2019 00:19:45;163,823
31/10/2019 00:19:46;143,6484
31/10/2019 00:19:47;116,0642
31/10/2019 00:19:48;87,66895
31/10/2019 00:19:49;62,55008
31/10/2019 00:19:50;44,68261
31/10/2019 00:19:51;35,39486
31/10/2019 00:19:52;31,76473
31/10/2019 00:19:54;30,2693
31/10/2019 00:19:55;0
31/10/2019 00:21:00;0
31/10/2019 00:22:00;0
31/10/2019 00:22:27;0
31/10/2019 00:22:28;131,4824
31/10/2019 00:22:29;297,7997
31/10/2019 00:22:30;443,062
31/10/2019 00:22:31;569,8857
31/10/2019 00:22:32;677,6843
31/10/2019 00:22:33;775,189
31/10/2019 00:22:34;862,1202
31/10/2019 00:22:35;938,1428
31/10/2019 00:22:36;1.002,52
31/10/2019 00:22:37;1.055,09
31/10/2019 00:22:38;1.098,51
31/10/2019 00:22:39;1.131,41
31/10/2019 00:22:40;1.148,14
31/10/2019 00:22:41;1.170,09
31/10/2019 00:22:42;1.190,24
31/10/2019 00:22:43;1.208,96
31/10/2019 00:22:44;1.224,34
31/10/2019 00:22:45;1.236,68
31/10/2019 00:22:46;1.245,20
31/10/2019 00:22:47;1.252,57
31/10/2019 00:22:52;1.273,26
31/10/2019 00:22:55;1.279,49
31/10/2019 00:22:57;1.281,96
31/10/2019 00:22:59;1.282,57
31/10/2019 00:23:00;1.281,75
31/10/2019 00:23:11;1.285,86
31/10/2019 00:23:12;1.286,76
31/10/2019 00:23:13;1.285,70
31/10/2019 00:23:17;1.288,03
31/10/2019 00:23:23;1.285,59
31/10/2019 00:23:25;1.286,63
31/10/2019 00:23:28;1.285,64
31/10/2019 00:23:30;1.255,56
31/10/2019 00:23:31;1.148,26
31/10/2019 00:23:32;1.009,78
31/10/2019 00:23:33;877,5159
31/10/2019 00:23:34;742,0556
31/10/2019 00:23:35;606,6675
31/10/2019 00:23:36;473,9706
31/10/2019 00:23:37;364,3959
31/10/2019 00:23:38;280,6651
31/10/2019 00:23:39;227,09
31/10/2019 00:23:40;195,3205
31/10/2019 00:23:41;175,1353
31/10/2019 00:23:43;133,5389
31/10/2019 00:23:44;105,1246
31/10/2019 00:23:45;78,30358
31/10/2019 00:23:46;55,00423
31/10/2019 00:23:47;40,84629
31/10/2019 00:23:48;34,31477
31/10/2019 00:23:49;32,51184
31/10/2019 00:23:51;0
31/10/2019 00:25:00;0
31/10/2019 00:26:27;0
31/10/2019 00:26:29;304,7567
31/10/2019 00:26:30;447,6739
31/10/2019 00:26:31;572,5892
31/10/2019 00:26:32;644,9799
31/10/2019 00:26:33;744,6483
31/10/2019 00:26:34;834,7636
31/10/2019 00:26:35;917,394
31/10/2019 00:26:36;985,2878
31/10/2019 00:26:37;1.039,83
31/10/2019 00:26:38;1.083,82
31/10/2019 00:26:39;1.118,06
31/10/2019 00:26:40;1.144,89
31/10/2019 00:26:41;1.167,74
31/10/2019 00:26:42;1.188,31
31/10/2019 00:26:43;1.207,06
31/10/2019 00:26:44;1.221,94
31/10/2019 00:26:45;1.233,50
31/10/2019 00:26:46;1.242,63
31/10/2019 00:26:47;1.249,16
31/10/2019 00:26:48;1.255,24
31/10/2019 00:26:49;1.260,17
31/10/2019 00:26:51;1.266,27
31/10/2019 00:26:52;1.270,83
31/10/2019 00:26:56;1.279,25
31/10/2019 00:27:01;1.281,17
31/10/2019 00:27:05;1.285,48
31/10/2019 00:27:06;1.283,08
31/10/2019 00:27:09;1.284,65
31/10/2019 00:27:10;1.283,76
31/10/2019 00:27:17;1.286,94
31/10/2019 00:27:26;1.284,69
31/10/2019 00:27:34;1.286,72
31/10/2019 00:27:36;1.284,58
31/10/2019 00:27:38;1.285,52
31/10/2019 00:27:42;1.283,53
31/10/2019 00:27:45;1.284,48
31/10/2019 00:27:46;1.283,46
31/10/2019 00:27:50;1.286,09
31/10/2019 00:28:00;1.282,29
31/10/2019 00:28:01;1.219,44
31/10/2019 00:28:02;1.096,93
31/10/2019 00:28:03;966,605
31/10/2019 00:28:04;866,6782
31/10/2019 00:28:05;695,794
31/10/2019 00:28:06;604,4914
31/10/2019 00:28:07;471,971
31/10/2019 00:28:08;360,1845
31/10/2019 00:28:09;277,7312
31/10/2019 00:28:10;224,992
31/10/2019 00:28:11;194,7369
31/10/2019 00:28:12;174,2904
31/10/2019 00:28:13;156,2979
31/10/2019 00:28:14;133,1822
31/10/2019 00:28:15;102,7381
31/10/2019 00:28:16;76,13984
31/10/2019 00:28:17;53,34587
31/10/2019 00:28:18;40,71831
31/10/2019 00:28:19;34,95879
31/10/2019 00:28:22;30,6716
31/10/2019 00:28:23;0
31/10/2019 00:30:00;0
31/10/2019 00:30:27;0
31/10/2019 00:30:28;84,88131
31/10/2019 00:30:29;242,6385
31/10/2019 00:30:30;402,1986
31/10/2019 00:30:31;528,8469
31/10/2019 00:30:32;643,1467
31/10/2019 00:30:33;742,404
31/10/2019 00:30:34;830,897
31/10/2019 00:30:35;910,1841
31/10/2019 00:30:36;977,5269
31/10/2019 00:30:37;1.033,65
31/10/2019 00:30:38;1.078,81
31/10/2019 00:30:39;1.112,08
31/10/2019 00:30:40;1.141,69
31/10/2019 00:30:41;1.164,97
31/10/2019 00:30:42;1.185,56
31/10/2019 00:30:43;1.202,23
31/10/2019 00:30:44;1.217,07
31/10/2019 00:30:45;1.230,28
31/10/2019 00:30:46;1.239,90
31/10/2019 00:30:47;1.248,21
31/10/2019 00:30:48;1.253,84
31/10/2019 00:30:49;1.258,35
31/10/2019 00:30:50;1.262,41
31/10/2019 00:30:53;1.271,36
31/10/2019 00:30:58;1.278,93
31/10/2019 00:31:04;1.280,72
31/10/2019 00:31:08;1.282,38
31/10/2019 00:31:11;1.284,35
31/10/2019 00:31:13;1.283,51
31/10/2019 00:31:16;1.285,00
31/10/2019 00:31:21;1.282,74
31/10/2019 00:31:25;1.283,57
31/10/2019 00:31:26;1.282,83
31/10/2019 00:31:30;1.253,03
31/10/2019 00:31:31;1.141,60
31/10/2019 00:31:32;999,0167
31/10/2019 00:31:33;867,894
31/10/2019 00:31:34;740,7936
31/10/2019 00:31:35;605,2278
31/10/2019 00:31:36;472,7329
31/10/2019 00:31:37;364,1429
31/10/2019 00:31:38;278,4344
31/10/2019 00:31:39;225,463
31/10/2019 00:31:40;194,8916
31/10/2019 00:31:41;173,9722
31/10/2019 00:31:42;156,3714
31/10/2019 00:31:44;104,3799
31/10/2019 00:31:45;76,33358
31/10/2019 00:31:46;54,09063
31/10/2019 00:31:47;41,23732
31/10/2019 00:31:48;34,87585
31/10/2019 00:31:51;30,20946
31/10/2019 00:31:52;0
31/10/2019 00:33:00;0
31/10/2019 00:34:00;0
31/10/2019 00:34:27;0
31/10/2019 00:34:28;88,69334
31/10/2019 00:34:29;257,0867
31/10/2019 00:34:30;407,0551
31/10/2019 00:34:31;533,8463
31/10/2019 00:34:32;644,6558
31/10/2019 00:34:33;745,1697
31/10/2019 00:34:34;837,5251
31/10/2019 00:34:35;915,8145
31/10/2019 00:34:36;982,7584
31/10/2019 00:34:37;1.036,11
31/10/2019 00:34:38;1.080,02
31/10/2019 00:34:39;1.113,51
31/10/2019 00:34:40;1.141,71
31/10/2019 00:34:41;1.165,14
31/10/2019 00:34:42;1.185,37
31/10/2019 00:34:43;1.203,02
31/10/2019 00:34:44;1.217,03
31/10/2019 00:34:45;1.230,19
31/10/2019 00:34:46;1.240,21
31/10/2019 00:34:47;1.247,72
31/10/2019 00:34:48;1.253,37
31/10/2019 00:34:50;1.262,90
31/10/2019 00:34:53;1.271,30
31/10/2019 00:34:56;1.276,43
31/10/2019 00:34:59;1.279,70
31/10/2019 00:35:01;1.280,57
31/10/2019 00:35:02;1.279,75
31/10/2019 00:35:06;1.281,04
31/10/2019 00:35:11;1.280,06
31/10/2019 00:35:15;1.282,65
31/10/2019 00:35:22;1.281,61
31/10/2019 00:35:27;1.282,44
31/10/2019 00:35:29;1.281,09
31/10/2019 00:35:30;1.245,76
31/10/2019 00:35:31;1.136,48
31/10/2019 00:35:32;998,272
31/10/2019 00:35:33;867,449
31/10/2019 00:35:34;736,507
31/10/2019 00:35:35;601,2097
31/10/2019 00:35:36;468,9648
31/10/2019 00:35:37;361,3641
31/10/2019 00:35:38;278,8622
31/10/2019 00:35:39;225,8227
31/10/2019 00:35:40;194,0745
31/10/2019 00:35:41;173,9254
31/10/2019 00:35:42;156,2777
31/10/2019 00:35:44;103,7921
31/10/2019 00:35:45;76,77557
31/10/2019 00:35:46;53,64745
31/10/2019 00:35:47;41,06136
31/10/2019 00:35:48;35,17268
31/10/2019 00:35:51;31,29193
31/10/2019 00:35:52;0
31/10/2019 00:37:00;0
31/10/2019 00:38:00;0
31/10/2019 00:38:27;0
31/10/2019 00:38:28;91,37432
31/10/2019 00:38:29;259,3447
31/10/2019 00:38:30;408,9013
31/10/2019 00:38:31;534,3243
31/10/2019 00:38:32;645,2755
31/10/2019 00:38:33;750,825
31/10/2019 00:38:34;839,0028
31/10/2019 00:38:35;917,166
31/10/2019 00:38:36;982,3419
31/10/2019 00:38:37;1.036,47
31/10/2019 00:38:38;1.079,43
31/10/2019 00:38:39;1.113,91
31/10/2019 00:38:40;1.141,86
31/10/2019 00:38:41;1.163,89
31/10/2019 00:38:42;1.184,52
31/10/2019 00:38:43;1.201,50
31/10/2019 00:38:44;1.215,80
31/10/2019 00:38:45;1.227,61
31/10/2019 00:38:46;1.239,04
31/10/2019 00:38:47;1.246,17
31/10/2019 00:38:48;1.251,82
31/10/2019 00:38:49;1.256,75
31/10/2019 00:38:52;1.269,79
31/10/2019 00:38:53;1.272,26
31/10/2019 00:38:59;1.278,51
31/10/2019 00:39:03;1.282,35
31/10/2019 00:39:04;1.281,67
31/10/2019 00:39:10;1.282,56
31/10/2019 00:39:14;1.281,09
31/10/2019 00:39:20;1.282,96
31/10/2019 00:39:23;1.281,59
31/10/2019 00:39:26;1.222,44
31/10/2019 00:39:27;1.091,75
31/10/2019 00:39:28;952,863
31/10/2019 00:39:29;825,0807
31/10/2019 00:39:30;696,5181
31/10/2019 00:39:31;559,3817
31/10/2019 00:39:32;434,1665
31/10/2019 00:39:33;331,0392
31/10/2019 00:39:34;257,7533
31/10/2019 00:39:35;213,771
31/10/2019 00:39:36;186,9807
31/10/2019 00:39:37;168,4207
31/10/2019 00:39:38;156,0982
31/10/2019 00:39:39;122,6396
31/10/2019 00:39:40;94,49907
31/10/2019 00:39:41;68,93111
31/10/2019 00:39:42;55,31292
31/10/2019 00:39:43;41,64732
31/10/2019 00:39:44;34,42912
31/10/2019 00:39:45;33,02671
31/10/2019 00:39:47;0
31/10/2019 00:41:00;0
31/10/2019 00:42:00;0
31/10/2019 00:42:27;0
31/10/2019 00:42:28;106,879
31/10/2019 00:42:29;273,3089
31/10/2019 00:42:30;420,5282
31/10/2019 00:42:31;546,7078
31/10/2019 00:42:32;656,1582
31/10/2019 00:42:33;754,9676
31/10/2019 00:42:34;842,6561
31/10/2019 00:42:35;922,6008
31/10/2019 00:42:36;988,7715
31/10/2019 00:42:37;1.040,68
31/10/2019 00:42:38;1.083,03
31/10/2019 00:42:39;1.116,37
31/10/2019 00:42:40;1.144,16
31/10/2019 00:42:41;1.166,32
31/10/2019 00:42:42;1.186,35
31/10/2019 00:42:43;1.203,95
31/10/2019 00:42:44;1.218,52
31/10/2019 00:42:45;1.230,51
31/10/2019 00:42:46;1.236,09
31/10/2019 00:42:47;1.245,40
31/10/2019 00:42:48;1.253,41
31/10/2019 00:42:50;1.261,97
31/10/2019 00:42:52;1.267,05
31/10/2019 00:42:53;1.271,63
31/10/2019 00:42:54;1.273,51
31/10/2019 00:42:58;1.275,66
31/10/2019 00:43:02;1.279,39
31/10/2019 00:43:08;1.280,41
31/10/2019 00:43:12;1.279,45
31/10/2019 00:43:24;1.282,54
31/10/2019 00:43:26;1.217,89
31/10/2019 00:43:27;1.088,08
31/10/2019 00:43:28;949,9362
31/10/2019 00:43:29;822,5674
31/10/2019 00:43:30;693,5343
31/10/2019 00:43:31;556,2036
31/10/2019 00:43:32;470,3079
31/10/2019 00:43:33;331,573
31/10/2019 00:43:34;279,245
31/10/2019 00:43:35;224,8054
31/10/2019 00:43:36;194,3601
31/10/2019 00:43:37;174,2376
31/10/2019 00:43:38;156,1924
31/10/2019 00:43:40;104,1601
31/10/2019 00:43:41;75,57698
31/10/2019 00:43:42;53,12784
31/10/2019 00:43:43;39,94157
31/10/2019 00:43:44;33,82538
31/10/2019 00:43:45;32,28967
31/10/2019 00:43:47;0
31/10/2019 00:45:00;0
31/10/2019 00:46:27;0
31/10/2019 00:46:28;105,0482
31/10/2019 00:46:29;272,0979
31/10/2019 00:46:30;419,1311
31/10/2019 00:46:31;543,9249
31/10/2019 00:46:32;659,7913
31/10/2019 00:46:33;758,1036
31/10/2019 00:46:34;840,5919
31/10/2019 00:46:35;923,3644
31/10/2019 00:46:36;987,8212
31/10/2019 00:46:37;1.040,58
31/10/2019 00:46:38;1.084,65
31/10/2019 00:46:39;1.106,74
31/10/2019 00:46:40;1.134,71
31/10/2019 00:46:41;1.158,46
31/10/2019 00:46:42;1.179,92
31/10/2019 00:46:43;1.199,00
31/10/2019 00:46:44;1.213,17
31/10/2019 00:46:45;1.226,62
31/10/2019 00:46:46;1.236,57
31/10/2019 00:46:47;1.244,36
31/10/2019 00:46:48;1.250,64
31/10/2019 00:46:49;1.255,39
31/10/2019 00:46:51;1.263,52
31/10/2019 00:46:53;1.268,96
31/10/2019 00:46:56;1.274,43
31/10/2019 00:47:01;1.276,86
31/10/2019 00:47:03;1.278,91
31/10/2019 00:47:07;1.281,28
31/10/2019 00:47:12;1.280,60
31/10/2019 00:47:17;1.278,15
31/10/2019 00:47:20;1.279,00
31/10/2019 00:47:26;1.277,62
31/10/2019 00:47:28;1.278,26
31/10/2019 00:47:30;1.277,41
31/10/2019 00:47:36;1.279,81
31/10/2019 00:47:40;1.277,76
31/10/2019 00:47:47;1.276,09
31/10/2019 00:47:52;1.279,62
31/10/2019 00:47:54;1.272,00
31/10/2019 00:47:55;1.196,16
31/10/2019 00:47:56;1.060,75
31/10/2019 00:47:57;924,3901
31/10/2019 00:47:58;797,6227
31/10/2019 00:47:59;667,6038
31/10/2019 00:48:00;530,2197
31/10/2019 00:48:01;410,0389
31/10/2019 00:48:02;314,5539
31/10/2019 00:48:03;243,4371
31/10/2019 00:48:04;205,6267
31/10/2019 00:48:05;181,0393
31/10/2019 00:48:07;143,8712
31/10/2019 00:48:08;116,6893
31/10/2019 00:48:09;89,11755
31/10/2019 00:48:10;63,17159
31/10/2019 00:48:11;44,87161
31/10/2019 00:48:12;38,33891
31/10/2019 00:48:13;33,06641
31/10/2019 00:48:14;32,37794
31/10/2019 00:48:16;0
31/10/2019 00:50:00;0
31/10/2019 00:50:27;0
31/10/2019 00:50:28;110,7822
31/10/2019 00:50:29;276,8626
31/10/2019 00:50:30;422,5971
31/10/2019 00:50:31;546,1735
31/10/2019 00:50:32;624,1713
31/10/2019 00:50:33;724,7119
31/10/2019 00:50:34;814,73
31/10/2019 00:50:35;895,7259
31/10/2019 00:50:36;964,4615
31/10/2019 00:50:37;1.024,34
31/10/2019 00:50:38;1.069,33
31/10/2019 00:50:39;1.104,31
31/10/2019 00:50:40;1.132,66
31/10/2019 00:50:41;1.156,64
31/10/2019 00:50:42;1.177,78
31/10/2019 00:50:43;1.197,16
31/10/2019 00:50:44;1.213,32
31/10/2019 00:50:45;1.225,69
31/10/2019 00:50:46;1.234,69
31/10/2019 00:50:47;1.242,49
31/10/2019 00:50:48;1.248,35
31/10/2019 00:50:49;1.253,50
31/10/2019 00:50:50;1.257,88
31/10/2019 00:50:52;1.263,58
31/10/2019 00:50:53;1.267,33
31/10/2019 00:50:57;1.273,10
31/10/2019 00:50:59;1.275,47
31/10/2019 00:51:06;1.278,69
31/10/2019 00:51:12;1.276,80
31/10/2019 00:51:13;1.277,45
31/10/2019 00:51:17;1.276,69
31/10/2019 00:51:22;1.278,41
31/10/2019 00:51:23;1.241,30
31/10/2019 00:51:25;983,9902
31/10/2019 00:51:26;854,3422
31/10/2019 00:51:27;727,5197
31/10/2019 00:51:28;592,108
31/10/2019 00:51:29;461,5196
31/10/2019 00:51:30;354,8077
31/10/2019 00:51:31;271,7572
31/10/2019 00:51:32;220,7741
31/10/2019 00:51:33;191,3722
31/10/2019 00:51:34;171,1662
31/10/2019 00:51:35;153,6933
31/10/2019 00:51:37;101,7374
31/10/2019 00:51:38;73,82738
31/10/2019 00:51:39;51,78054
31/10/2019 00:51:40;39,39471
31/10/2019 00:51:41;33,3431
31/10/2019 00:51:42;31,86604
31/10/2019 00:51:44;0
31/10/2019 00:53:00;0
31/10/2019 00:54:00;0
31/10/2019 00:54:27;0
31/10/2019 00:54:28;58,52417
31/10/2019 00:54:29;224,6371
31/10/2019 00:54:30;378,6545
31/10/2019 00:54:31;509,529
31/10/2019 00:54:32;629,6707
31/10/2019 00:54:33;729,8226
31/10/2019 00:54:34;816,3824
31/10/2019 00:54:35;897,0115
31/10/2019 00:54:36;967,7615
31/10/2019 00:54:37;1.022,67
31/10/2019 00:54:38;1.068,77
