timestamp;value
31/10/2019 02:57:55;855.4688
31/10/2019 02:58:55;855.9028
31/10/2019 02:59:57;855.4688
31/10/2019 03:00:57;855.4688
31/10/2019 03:01:57;855.4688
31/10/2019 03:02:40;838.1077
31/10/2019 03:03:41;837.2396
31/10/2019 03:04:49;837.6736
31/10/2019 03:05:53;837.6736
31/10/2019 03:06:53;838.1077
31/10/2019 03:07:54;838.1077
31/10/2019 03:08:58;837.6736
31/10/2019 03:10:00;838.1077
31/10/2019 03:11:02;837.6736
31/10/2019 03:12:03;837.6736
31/10/2019 03:13:04;837.6736
31/10/2019 03:14:06;838.1077
31/10/2019 03:15:06;838.1077
31/10/2019 03:16:07;838.1077
31/10/2019 03:17:15;837.6736
31/10/2019 03:17:33;807.2917
31/10/2019 03:18:34;807.2917
31/10/2019 03:19:50;807.2917
31/10/2019 03:21:00;807.7257
31/10/2019 03:22:06;807.2917
31/10/2019 03:23:16;808.1597
31/10/2019 03:24:17;807.7257
31/10/2019 03:25:18;807.7257
31/10/2019 03:26:55;807.2917
31/10/2019 03:28:00;807.7257
31/10/2019 03:29:00;807.7257
31/10/2019 03:30:04;808.1597
31/10/2019 03:31:28;807.2917
31/10/2019 03:32:24;788.6285
31/10/2019 03:33:26;788.6285
31/10/2019 03:34:32;788.6285
31/10/2019 03:35:36;788.6285
31/10/2019 03:36:38;788.6285
31/10/2019 03:37:40;789.4966
31/10/2019 03:38:40;788.6285
31/10/2019 03:39:41;788.6285
31/10/2019 03:40:42;789.4966
31/10/2019 03:42:00;788.6285
31/10/2019 03:43:00;788.6285
31/10/2019 03:44:00;788.6285
31/10/2019 03:45:04;789.4966
31/10/2019 03:46:10;788.1945
31/10/2019 03:47:32;788.1945
31/10/2019 03:47:40;770.8334
31/10/2019 03:48:49;771.2674
31/10/2019 03:49:57;770.3994
31/10/2019 03:50:57;770.3994
31/10/2019 03:51:59;770.8334
31/10/2019 03:53:00;770.8334
31/10/2019 03:54:00;770.8334
31/10/2019 03:55:05;771.2674
31/10/2019 03:56:27;771.2674
31/10/2019 03:57:27;770.8334
31/10/2019 03:58:35;770.3994
31/10/2019 03:59:43;770.3994
31/10/2019 04:00:43;770.3994
31/10/2019 04:01:45;770.3994
31/10/2019 04:02:43;748.6979
31/10/2019 04:03:44;749.132
31/10/2019 04:04:57;749.132
31/10/2019 04:05:57;749.132
31/10/2019 04:07:00;748.6979
31/10/2019 04:08:00;748.6979
31/10/2019 04:09:00;748.6979
31/10/2019 04:10:07;748.2639
31/10/2019 04:11:12;748.2639
31/10/2019 04:12:36;748.2639
31/10/2019 04:13:52;748.2639
31/10/2019 04:14:56;748.2639
31/10/2019 04:15:57;748.2639
31/10/2019 04:16:58;748.6979
31/10/2019 04:17:34;719.184
31/10/2019 04:18:36;720.0521
31/10/2019 04:19:36;720.0521
31/10/2019 04:20:38;720.0521
31/10/2019 04:21:38;719.184
31/10/2019 04:22:40;719.184
31/10/2019 04:23:51;719.184
31/10/2019 04:24:54;719.184
31/10/2019 04:25:54;720.0521
31/10/2019 04:26:56;720.0521
31/10/2019 04:27:59;719.184
31/10/2019 04:29:00;720.0521
31/10/2019 04:30:09;719.184
31/10/2019 04:31:11;719.184
31/10/2019 04:32:13;720.0521
31/10/2019 04:32:29;701.3889
31/10/2019 04:33:29;701.3889
31/10/2019 04:34:47;701.3889
31/10/2019 04:35:50;701.3889
31/10/2019 04:36:53;701.3889
31/10/2019 04:37:53;701.8229
31/10/2019 04:38:54;701.3889
31/10/2019 04:39:55;701.8229
31/10/2019 04:40:55;701.8229
31/10/2019 04:41:59;701.3889
31/10/2019 04:42:59;701.3889
31/10/2019 04:44:00;701.8229
31/10/2019 04:45:00;701.8229
31/10/2019 04:46:05;701.3889
31/10/2019 04:47:11;675.7813
31/10/2019 04:48:19;676.6494
31/10/2019 04:49:20;676.6494
31/10/2019 04:50:30;676.6494
31/10/2019 04:51:31;675.3472
31/10/2019 04:52:46;675.3472
31/10/2019 04:53:49;675.3472
31/10/2019 04:55:00;675.7813
31/10/2019 04:56:00;676.6494
31/10/2019 04:57:17;675.3472
31/10/2019 04:58:19;675.3472
31/10/2019 04:59:21;675.3472
31/10/2019 05:00:42;675.3472
31/10/2019 05:01:43;675.3472
31/10/2019 05:02:02;644.5313
31/10/2019 05:03:29;644.9653
31/10/2019 05:05:00;644.5313
31/10/2019 05:06:10;644.0972
31/10/2019 05:07:12;644.0972
31/10/2019 05:08:16;644.0972
31/10/2019 05:09:21;644.0972
31/10/2019 05:10:23;644.5313
31/10/2019 05:11:24;644.5313
31/10/2019 05:12:27;644.5313
31/10/2019 05:13:29;644.5313
31/10/2019 05:14:31;644.5313
31/10/2019 05:15:33;644.0972
31/10/2019 05:16:34;644.0972
31/10/2019 05:17:34;636.7188
31/10/2019 05:18:36;638.0209
31/10/2019 05:19:44;638.0209
31/10/2019 05:20:46;638.0209
31/10/2019 05:21:49;637.5869
31/10/2019 05:22:50;637.5869
31/10/2019 05:23:50;637.5869
31/10/2019 05:24:51;638.0209
31/10/2019 05:25:52;638.0209
31/10/2019 05:26:52;638.0209
31/10/2019 05:27:55;638.0209
31/10/2019 05:28:55;637.5869
31/10/2019 05:29:58;638.0209
31/10/2019 05:30:59;638.0209
31/10/2019 05:32:00;616.7535
31/10/2019 05:33:00;616.3195
31/10/2019 05:34:00;616.3195
31/10/2019 05:35:12;616.7535
31/10/2019 05:36:16;616.7535
31/10/2019 05:37:26;616.7535
31/10/2019 05:38:28;616.7535
31/10/2019 05:39:28;616.3195
31/10/2019 05:40:30;616.3195
31/10/2019 05:41:31;616.3195
31/10/2019 05:42:31;616.3195
31/10/2019 05:43:32;616.7535
31/10/2019 05:44:41;616.7535
31/10/2019 05:45:52;616.7535
31/10/2019 05:46:52;615.8854
31/10/2019 05:46:54;592.882
31/10/2019 05:48:00;592.882
31/10/2019 05:49:00;592.4479
31/10/2019 05:50:01;592.882
31/10/2019 05:51:03;592.4479
31/10/2019 05:52:09;592.4479
31/10/2019 05:53:10;592.4479
31/10/2019 05:54:10;592.4479
31/10/2019 05:55:12;592.882
31/10/2019 05:56:13;592.882
31/10/2019 05:57:13;592.4479
31/10/2019 05:58:14;592.882
31/10/2019 05:59:14;592.4479
31/10/2019 06:00:16;592.4479
31/10/2019 06:01:18;592.4479
31/10/2019 06:01:30;559.8959
31/10/2019 06:02:36;560.3299
31/10/2019 06:03:44;559.8959
31/10/2019 06:04:46;559.8959
31/10/2019 06:05:48;559.8959
31/10/2019 06:06:50;559.8959
31/10/2019 06:07:51;559.8959
31/10/2019 06:09:00;560.3299
31/10/2019 06:10:00;560.3299
31/10/2019 06:11:00;559.8959
31/10/2019 06:12:02;560.3299
31/10/2019 06:13:03;559.8959
31/10/2019 06:14:05;559.8959
31/10/2019 06:15:05;560.3299
31/10/2019 06:16:06;559.8959
31/10/2019 06:16:25;538.1945
31/10/2019 06:17:26;538.6285
31/10/2019 06:18:27;538.1945
31/10/2019 06:19:27;538.6285
31/10/2019 06:20:28;538.1945
31/10/2019 06:21:31;538.1945
31/10/2019 06:22:33;538.1945
31/10/2019 06:23:33;538.1945
31/10/2019 06:24:34;538.6285
31/10/2019 06:25:38;538.6285
31/10/2019 06:26:39;538.1945
31/10/2019 06:27:41;537.7604
31/10/2019 06:28:52;537.7604
31/10/2019 06:29:53;538.1945
31/10/2019 06:30:55;518.2292
